sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
-73.0,27.0,187.0,72.0,43.0,-389.0,169.0,144.0,123.0,-34.0
-24.0,74.0,241.0,76.0,39.0,-272.0,171.0,140.0,194.0,-23.0
-49.0,45.0,148.0,-13.0,32.0,-133.0,138.0,11.0,152.0,-11.0
-102.0,-3.0,29.0,-124.0,18.0,-145.0,85.0,-184.0,168.0,5.0
-85.0,27.0,-47.0,-143.0,-3.0,-41.0,64.0,-219.0,102.0,13.0
-64.0,111.0,20.0,-57.0,-15.0,113.0,62.0,-243.0,119.0,17.0
-76.0,146.0,136.0,23.0,-13.0,2.0,90.0,-77.0,184.0,2.0
-59.0,206.0,110.0,9.0,-1.0,-166.0,163.0,-105.0,180.0,-24.0
-91.0,319.0,-20.0,5.0,14.0,-216.0,219.0,-136.0,92.0,-33.0
-70.0,336.0,-158.0,51.0,27.0,-214.0,244.0,-129.0,40.0,-39.0
-80.0,244.0,-162.0,121.0,32.0,-189.0,229.0,-35.0,32.0,-78.0
-95.0,182.0,-69.0,79.0,23.0,-56.0,221.0,356.0,-1.0,-114.0
-77.0,209.0,23.0,-41.0,-2.0,141.0,238.0,583.0,39.0,-105.0
-37.0,226.0,129.0,-72.0,-34.0,214.0,169.0,731.0,-127.0,-136.0
-13.0,219.0,286.0,-141.0,-70.0,149.0,44.0,517.0,-87.0,-182.0
-40.0,257.0,365.0,-238.0,-102.0,35.0,-45.0,75.0,-64.0,-166.0
-17.0,295.0,167.0,-281.0,-110.0,-154.0,-79.0,-236.0,-63.0,-160.0
5.0,254.0,-67.0,-307.0,-91.0,-367.0,-46.0,-539.0,32.0,-168.0
34.0,135.0,-210.0,-158.0,-60.0,-473.0,7.0,-582.0,-71.0,-161.0
9.0,66.0,-187.0,104.0,-28.0,-390.0,32.0,-626.0,26.0,-144.0
36.0,145.0,-16.0,171.0,-6.0,-121.0,67.0,-532.0,39.0,-125.0
62.0,229.0,8.0,98.0,9.0,54.0,91.0,-306.0,20.0,-130.0
41.0,210.0,-24.0,37.0,22.0,36.0,35.0,-27.0,25.0,-110.0
36.0,195.0,8.0,74.0,30.0,-114.0,-69.0,351.0,-45.0,-74.0
39.0,212.0,68.0,39.0,29.0,-260.0,-157.0,532.0,-15.0,-62.0
32.0,135.0,193.0,-65.0,17.0,-215.0,-185.0,740.0,19.0,-54.0
30.0,-72.0,362.0,5.0,2.0,-154.0,-207.0,698.0,-45.0,-32.0
34.0,-253.0,490.0,13.0,-12.0,-106.0,-213.0,528.0,-33.0,6.0
40.0,-295.0,559.0,-35.0,-18.0,-30.0,-132.0,371.0,34.0,0.0
57.0,-302.0,524.0,-79.0,-18.0,-125.0,-28.0,105.0,-10.0,-18.0
22.0,-331.0,474.0,-69.0,-11.0,-283.0,42.0,-29.0,121.0,17.0
51.0,-336.0,405.0,-61.0,3.0,-231.0,79.0,-330.0,84.0,57.0
75.0,-321.0,299.0,-168.0,22.0,-108.0,59.0,-476.0,16.0,33.0
95.0,-308.0,195.0,-191.0,42.0,-160.0,-1.0,-454.0,42.0,31.0
59.0,-361.0,103.0,-210.0,58.0,-252.0,-23.0,-258.0,44.0,94.0
57.0,-449.0,47.0,-212.0,74.0,-294.0,-54.0,120.0,157.0,103.0
64.0,-497.0,-111.0,-195.0,81.0,-307.0,-123.0,315.0,84.0,85.0
61.0,-534.0,-245.0,-166.0,70.0,-114.0,-174.0,495.0,178.0,96.0
69.0,-566.0,-399.0,-69.0,45.0,-22.0,-145.0,338.0,182.0,140.0
15.0,-534.0,-449.0,21.0,20.0,-129.0,-48.0,118.0,107.0,138.0
54.0,-433.0,-300.0,109.0,5.0,-85.0,12.0,-77.0,227.0,102.0
35.0,-378.0,-134.0,184.0,0.0,12.0,66.0,-314.0,159.0,129.0
80.0,-419.0,152.0,185.0,-2.0,131.0,85.0,-336.0,139.0,127.0
46.0,-465.0,419.0,113.0,-11.0,138.0,85.0,-399.0,102.0,83.0
10.0,-444.0,491.0,151.0,-14.0,90.0,121.0,-293.0,60.0,59.0
-5.0,-340.0,287.0,197.0,-7.0,156.0,166.0,-260.0,99.0,62.0
-14.0,-229.0,103.0,193.0,-3.0,197.0,221.0,-155.0,67.0,37.0
52.0,-172.0,102.0,177.0,-4.0,245.0,248.0,51.0,8.0,-16.0
20.0,-75.0,189.0,28.0,-17.0,135.0,173.0,90.0,-96.0,-15.0
65.0,109.0,323.0,-79.0,-34.0,-73.0,-23.0,232.0,-118.0,-13.0
71.0,265.0,312.0,-145.0,-49.0,-116.0,-238.0,190.0,-134.0,-44.0
92.0,309.0,236.0,-177.0,-63.0,-162.0,-366.0,267.0,-167.0,-59.0
25.0,324.0,124.0,-189.0,-71.0,-249.0,-342.0,339.0,-200.0,-44.0
12.0,380.0,123.0,-224.0,-73.0,-218.0,-236.0,223.0,-254.0,-20.0
75.0,393.0,219.0,-193.0,-70.0,-192.0,-96.0,181.0,-139.0,-35.0
67.0,322.0,206.0,-146.0,-66.0,-216.0,54.0,-59.0,-125.0,-53.0
94.0,246.0,101.0,-28.0,-66.0,-79.0,148.0,-269.0,-121.0,-44.0
69.0,240.0,-30.0,12.0,-70.0,137.0,189.0,-533.0,-33.0,-43.0
72.0,239.0,0.0,0.0,-79.0,356.0,147.0,-639.0,-49.0,-70.0
65.0,142.0,71.0,53.0,-88.0,438.0,57.0,-539.0,67.0,-76.0
70.0,3.0,60.0,118.0,-88.0,358.0,-52.0,-375.0,83.0,-53.0
39.0,-79.0,-10.0,218.0,-82.0,275.0,-158.0,92.0,141.0,-75.0
43.0,-98.0,30.0,188.0,-75.0,41.0,-260.0,367.0,201.0,-91.0
59.0,-113.0,202.0,191.0,-65.0,-169.0,-358.0,611.0,115.0,-85.0
21.0,-84.0,233.0,139.0,-63.0,-228.0,-402.0,783.0,175.0,-96.0
52.0,-21.0,227.0,-49.0,-72.0,-159.0,-384.0,687.0,157.0,-127.0
105.0,4.0,205.0,-109.0,-78.0,-152.0,-386.0,559.0,208.0,-144.0
101.0,5.0,175.0,-183.0,-77.0,-109.0,-492.0,267.0,194.0,-143.0
66.0,-23.0,199.0,-214.0,-65.0,161.0,-568.0,24.0,140.0,-185.0
69.0,-81.0,160.0,-144.0,-48.0,367.0,-546.0,-360.0,135.0,-215.0
86.0,-161.0,118.0,-143.0,-37.0,519.0,-455.0,-687.0,67.0,-217.0
115.0,-226.0,162.0,-181.0,-29.0,443.0,-327.0,-772.0,60.0,-218.0
137.0,-261.0,215.0,-169.0,-26.0,190.0,-188.0,-770.0,-103.0,-255.0
145.0,-272.0,162.0,-145.0,-27.0,-35.0,-4.0,-493.0,-124.0,-265.0
132.0,-250.0,80.0,-29.0,-29.0,-171.0,162.0,-266.0,-98.0,-222.0
91.0,-221.0,56.0,140.0,-25.0,-37.0,238.0,16.0,-115.0,-228.0
36.0,-161.0,-57.0,92.0,-17.0,133.0,197.0,199.0,-78.0,-222.0
25.0,-33.0,-148.0,3.0,-9.0,281.0,109.0,275.0,-157.0,-204.0
7.0,73.0,-115.0,25.0,3.0,386.0,102.0,380.0,-205.0,-186.0
-10.0,70.0,-50.0,79.0,12.0,312.0,124.0,317.0,-229.0,-176.0
-19.0,10.0,8.0,179.0,16.0,225.0,57.0,304.0,-191.0,-170.0
7.0,-5.0,81.0,221.0,14.0,250.0,-73.0,214.0,-170.0,-119.0
55.0,59.0,261.0,232.0,12.0,373.0,-157.0,208.0,-160.0,-116.0
1.0,138.0,310.0,185.0,13.0,450.0,-177.0,173.0,-117.0,-147.0
-11.0,192.0,136.0,-14.0,13.0,350.0,-200.0,94.0,-12.0,-151.0
-31.0,267.0,-18.0,-238.0,17.0,224.0,-245.0,88.0,101.0,-116.0
-31.0,366.0,-64.0,-350.0,27.0,294.0,-275.0,-49.0,150.0,-95.0
-17.0,406.0,-48.0,-366.0,29.0,346.0,-212.0,-60.0,181.0,-110.0
0.0,330.0,-51.0,-318.0,17.0,290.0,-107.0,-184.0,142.0,-92.0
51.0,209.0,-28.0,-222.0,1.0,224.0,-54.0,-206.0,185.0,-59.0
16.0,89.0,-78.0,-204.0,-8.0,121.0,-59.0,-62.0,158.0,-49.0
19.0,-20.0,-175.0,-193.0,-6.0,182.0,-85.0,-9.0,101.0,-61.0
21.0,-61.0,-189.0,-161.0,0.0,29.0,-62.0,229.0,202.0,-42.0
28.0,-27.0,-195.0,-107.0,3.0,-171.0,4.0,314.0,160.0,-32.0
64.0,37.0,-152.0,-51.0,6.0,-36.0,115.0,336.0,93.0,-49.0
84.0,66.0,-29.0,-83.0,15.0,1.0,260.0,271.0,115.0,-40.0
120.0,36.0,80.0,-14.0,21.0,-55.0,435.0,81.0,63.0,-22.0
146.0,-20.0,152.0,152.0,19.0,-171.0,564.0,12.0,34.0,-23.0
142.0,-110.0,260.0,311.0,14.0,-175.0,479.0,-149.0,-19.0,-64.0
98.0,-172.0,357.0,367.0,16.0,-75.0,226.0,-177.0,-45.0,-69.0
102.0,-173.0,302.0,265.0,20.0,86.0,-102.0,-229.0,37.0,-52.0
108.0,-127.0,158.0,183.0,25.0,263.0,-370.0,-247.0,40.0,-61.0
109.0,-30.0,108.0,133.0,33.0,217.0,-483.0,-83.0,20.0,-61.0
119.0,74.0,86.0,67.0,43.0,175.0,-487.0,83.0,1.0,-53.0
104.0,181.0,-37.0,45.0,52.0,227.0,-377.0,262.0,-43.0,-45.0
103.0,299.0,-119.0,31.0,52.0,351.0,-236.0,205.0,-46.0,-61.0
84.0,404.0,-129.0,-18.0,51.0,247.0,-127.0,219.0,-34.0,-70.0
76.0,425.0,-191.0,-36.0,56.0,-85.0,-133.0,192.0,19.0,-64.0
63.0,363.0,-360.0,-28.0,62.0,-256.0,-232.0,164.0,90.0,-82.0
20.0,284.0,-518.0,11.0,64.0,-268.0,-282.0,349.0,162.0,-97.0
6.0,219.0,-525.0,86.0,58.0,-174.0,-272.0,421.0,203.0,-63.0
11.0,182.0,-416.0,50.0,44.0,-6.0,-226.0,537.0,155.0,-21.0
-15.0,138.0,-174.0,13.0,24.0,285.0,-192.0,504.0,101.0,-19.0
-39.0,100.0,101.0,1.0,8.0,436.0,-107.0,417.0,117.0,-11.0
-64.0,112.0,301.0,1.0,-5.0,217.0,42.0,273.0,88.0,22.0
-81.0,142.0,366.0,30.0,-11.0,-16.0,122.0,59.0,142.0,40.0
-109.0,106.0,291.0,-84.0,-5.0,123.0,67.0,0.0,235.0,35.0
-106.0,15.0,195.0,-138.0,13.0,419.0,-52.0,-182.0,257.0,30.0
-90.0,-113.0,100.0,-137.0,38.0,446.0,-154.0,-164.0,322.0,39.0
-93.0,-267.0,9.0,-148.0,50.0,327.0,-166.0,-59.0,250.0,18.0
-86.0,-368.0,5.0,-74.0,46.0,179.0,-91.0,75.0,177.0,-28.0
-123.0,-409.0,114.0,-4.0,34.0,124.0,-71.0,254.0,85.0,-19.0
-89.0,-409.0,226.0,61.0,16.0,209.0,-85.0,208.0,-24.0,4.0
-85.0,-352.0,260.0,-1.0,0.0,263.0,-79.0,238.0,-81.0,-27.0
-67.0,-218.0,167.0,-133.0,-14.0,317.0,-68.0,173.0,-178.0,-40.0
-54.0,-89.0,-18.0,-208.0,-23.0,287.0,-39.0,129.0,-160.0,-5.0
-27.0,-29.0,-172.0,-266.0,-19.0,196.0,-12.0,72.0,-91.0,7.0
-3.0,8.0,-299.0,-207.0,-7.0,212.0,9.0,-62.0,-60.0,-8.0
-41.0,30.0,-388.0,-114.0,5.0,308.0,59.0,-86.0,-111.0,14.0
-4.0,52.0,-418.0,-2.0,10.0,394.0,120.0,-182.0,-96.0,75.0
-15.0,106.0,-371.0,119.0,1.0,353.0,100.0,-83.0,-48.0,58.0
38.0,198.0,-221.0,139.0,-15.0,212.0,21.0,1.0,-108.0,20.0
13.0,289.0,-19.0,151.0,-27.0,188.0,-42.0,173.0,-100.0,82.0
30.0,343.0,243.0,147.0,-31.0,304.0,-115.0,430.0,-61.0,86.0
46.0,382.0,474.0,130.0,-25.0,292.0,-236.0,458.0,-34.0,28.0
39.0,396.0,565.0,44.0,-22.0,77.0,-364.0,497.0,-26.0,45.0
71.0,379.0,502.0,-80.0,-24.0,-99.0,-398.0,295.0,-71.0,90.0
38.0,368.0,369.0,-83.0,-26.0,-48.0,-341.0,94.0,-79.0,80.0
59.0,374.0,271.0,-31.0,-27.0,75.0,-296.0,-105.0,-72.0,30.0
22.0,349.0,124.0,61.0,-27.0,141.0,-316.0,-286.0,-18.0,63.0
57.0,229.0,-35.0,81.0,-27.0,204.0,-369.0,-260.0,25.0,99.0
-26.0,69.0,-138.0,13.0,-26.0,175.0,-403.0,-301.0,-16.0,54.0
-27.0,-24.0,-156.0,-21.0,-16.0,58.0,-398.0,-164.0,-9.0,34.0
-33.0,-28.0,-38.0,-73.0,1.0,31.0,-371.0,-46.0,-53.0,58.0
-29.0,0.0,135.0,-77.0,18.0,90.0,-327.0,186.0,-58.0,58.0
-9.0,7.0,206.0,-34.0,25.0,66.0,-170.0,537.0,-60.0,-4.0
-44.0,-7.0,132.0,-19.0,24.0,172.0,128.0,757.0,-131.0,2.0
25.0,-35.0,62.0,-7.0,16.0,382.0,441.0,921.0,-121.0,40.0
-59.0,-8.0,-21.0,24.0,6.0,241.0,643.0,737.0,-105.0,4.0
-8.0,17.0,-106.0,70.0,12.0,139.0,646.0,533.0,-130.0,-37.0
-53.0,-50.0,-93.0,90.0,32.0,351.0,473.0,203.0,-146.0,-20.0
-62.0,-152.0,-47.0,114.0,54.0,494.0,168.0,-212.0,-62.0,30.0
-82.0,-212.0,0.0,187.0,72.0,276.0,-218.0,-554.0,-46.0,1.0
-134.0,-214.0,-4.0,212.0,79.0,-145.0,-548.0,-953.0,0.0,-12.0
-111.0,-212.0,-53.0,162.0,72.0,-253.0,-769.0,-925.0,111.0,17.0
-140.0,-186.0,-73.0,67.0,55.0,-147.0,-825.0,-740.0,130.0,20.0
-76.0,-116.0,-77.0,-51.0,37.0,-44.0,-752.0,-395.0,192.0,3.0
-135.0,-41.0,-113.0,-77.0,22.0,25.0,-659.0,-33.0,254.0,7.0
-98.0,10.0,-165.0,-39.0,17.0,148.0,-478.0,197.0,285.0,19.0
-128.0,-11.0,-164.0,10.0,14.0,351.0,-205.0,443.0,192.0,-24.0
-143.0,-74.0,-134.0,43.0,5.0,431.0,40.0,489.0,100.0,-47.0
-166.0,-93.0,-63.0,44.0,-6.0,489.0,212.0,644.0,107.0,-40.0
-199.0,-64.0,16.0,13.0,-15.0,421.0,306.0,600.0,49.0,-40.0
-171.0,-42.0,11.0,5.0,-15.0,79.0,337.0,515.0,-16.0,-66.0
-227.0,-44.0,-43.0,76.0,-14.0,-144.0,278.0,371.0,-74.0,-93.0
-174.0,-50.0,-107.0,115.0,-16.0,-50.0,88.0,35.0,-41.0,-98.0
-162.0,-71.0,-113.0,161.0,-19.0,94.0,-170.0,-68.0,-17.0,-108.0
-141.0,-96.0,-63.0,190.0,-14.0,201.0,-391.0,-315.0,-58.0,-118.0
-153.0,-108.0,-12.0,91.0,-12.0,183.0,-487.0,-521.0,-60.0,-130.0
-150.0,-93.0,84.0,-1.0,-16.0,141.0,-487.0,-703.0,-22.0,-131.0
-127.0,-51.0,221.0,-17.0,-23.0,196.0,-490.0,-742.0,0.0,-122.0
-104.0,31.0,427.0,-89.0,-33.0,173.0,-519.0,-508.0,-41.0,-112.0
-70.0,114.0,641.0,-174.0,-38.0,276.0,-515.0,-275.0,-40.0,-116.0
-92.0,173.0,698.0,-241.0,-43.0,434.0,-463.0,118.0,31.0,-110.0
-109.0,275.0,561.0,-259.0,-45.0,322.0,-454.0,354.0,173.0,-84.0
-127.0,370.0,311.0,-162.0,-40.0,106.0,-452.0,426.0,152.0,-75.0
-147.0,363.0,63.0,-126.0,-39.0,121.0,-408.0,279.0,74.0,-82.0
-170.0,257.0,-116.0,-131.0,-43.0,345.0,-350.0,3.0,-48.0,-78.0
-127.0,150.0,-194.0,-127.0,-46.0,342.0,-268.0,-127.0,-186.0,-74.0
-107.0,74.0,-195.0,-98.0,-44.0,71.0,-141.0,-284.0,-129.0,-80.0
-129.0,-15.0,-200.0,16.0,-35.0,-52.0,2.0,-206.0,-154.0,-84.0
-149.0,-114.0,-228.0,85.0,-13.0,74.0,138.0,-134.0,-79.0,-86.0
-127.0,-209.0,-196.0,89.0,10.0,213.0,230.0,-66.0,-119.0,-79.0
-135.0,-262.0,-124.0,56.0,32.0,215.0,208.0,173.0,-198.0,-104.0
-172.0,-258.0,-65.0,-23.0,45.0,79.0,107.0,266.0,-120.0,-113.0
-175.0,-211.0,0.0,-53.0,41.0,6.0,-34.0,221.0,-142.0,-78.0
-148.0,-156.0,10.0,16.0,24.0,45.0,-183.0,-97.0,-121.0,-65.0
-99.0,-145.0,-38.0,121.0,-3.0,87.0,-321.0,-382.0,-122.0,-33.0
-124.0,-189.0,-97.0,192.0,-23.0,181.0,-512.0,-628.0,-111.0,6.0
-164.0,-303.0,-89.0,224.0,-29.0,246.0,-686.0,-820.0,-166.0,23.0
-152.0,-423.0,-62.0,186.0,-24.0,160.0,-712.0,-711.0,-171.0,77.0
-93.0,-431.0,-68.0,24.0,-19.0,29.0,-638.0,-567.0,-107.0,133.0
-95.0,-397.0,-20.0,-152.0,-13.0,85.0,-538.0,-173.0,-117.0,163.0
-84.0,-388.0,4.0,-183.0,-2.0,290.0,-408.0,105.0,1.0,196.0
-44.0,-335.0,26.0,-147.0,3.0,553.0,-252.0,336.0,30.0,217.0
-48.0,-203.0,65.0,-68.0,0.0,607.0,-47.0,641.0,-60.0,238.0
-66.0,-96.0,9.0,40.0,-16.0,369.0,202.0,689.0,-79.0,256.0
-72.0,-77.0,-70.0,104.0,-36.0,195.0,440.0,735.0,-129.0,231.0
-41.0,-41.0,-194.0,156.0,-50.0,182.0,581.0,539.0,-128.0,193.0
-52.0,81.0,-329.0,154.0,-63.0,357.0,586.0,332.0,-97.0,164.0
-61.0,242.0,-340.0,120.0,-75.0,446.0,531.0,157.0,-111.0,140.0
-93.0,313.0,-295.0,40.0,-88.0,285.0,430.0,-55.0,-134.0,104.0
-86.0,263.0,-180.0,-5.0,-92.0,109.0,253.0,-218.0,-173.0,72.0
-46.0,212.0,-2.0,-77.0,-92.0,68.0,48.0,-485.0,-121.0,37.0
-36.0,212.0,137.0,-102.0,-98.0,125.0,-179.0,-500.0,-102.0,-9.0
-30.0,214.0,157.0,-48.0,-106.0,171.0,-442.0,-517.0,-121.0,-41.0
-32.0,186.0,72.0,-118.0,-110.0,97.0,-685.0,-397.0,-151.0,-52.0
-51.0,166.0,-5.0,-134.0,-100.0,-62.0,-860.0,-181.0,-148.0,-43.0
-72.0,163.0,-75.0,-134.0,-88.0,-136.0,-917.0,-125.0,5.0,-63.0
-30.0,89.0,-40.0,-31.0,-84.0,-177.0,-810.0,44.0,21.0,-84.0
-46.0,-79.0,74.0,31.0,-90.0,-281.0,-663.0,-97.0,31.0,-63.0
-62.0,-236.0,173.0,-48.0,-105.0,-296.0,-543.0,-186.0,134.0,-61.0
-86.0,-303.0,262.0,-53.0,-113.0,-185.0,-370.0,-127.0,79.0,-84.0
-77.0,-300.0,298.0,-114.0,-105.0,-215.0,-168.0,-205.0,62.0,-97.0
-20.0,-275.0,328.0,-148.0,-83.0,-292.0,26.0,-227.0,123.0,-104.0
-91.0,-239.0,332.0,-174.0,-51.0,-253.0,188.0,-334.0,50.0,-107.0
-97.0,-165.0,314.0,-69.0,-11.0,-277.0,311.0,-328.0,-29.0,-115.0
-66.0,-75.0,244.0,167.0,18.0,-248.0,389.0,-273.0,-20.0,-119.0
-46.0,-42.0,87.0,325.0,35.0,-133.0,344.0,49.0,20.0,-122.0
-49.0,-21.0,-104.0,333.0,43.0,-143.0,185.0,384.0,79.0,-134.0
-91.0,82.0,-346.0,198.0,43.0,-117.0,12.0,410.0,97.0,-139.0
-125.0,212.0,-557.0,117.0,39.0,126.0,-88.0,415.0,28.0,-130.0
-125.0,298.0,-668.0,18.0,37.0,315.0,-106.0,236.0,-34.0,-113.0
-96.0,325.0,-653.0,-93.0,46.0,211.0,-112.0,155.0,-10.0,-123.0
-141.0,290.0,-553.0,-133.0,64.0,33.0,-178.0,29.0,-35.0,-108.0
-99.0,222.0,-460.0,-121.0,74.0,27.0,-239.0,-162.0,-149.0,-82.0
-61.0,146.0,-405.0,-156.0,60.0,137.0,-282.0,-317.0,-181.0,-67.0
-78.0,58.0,-351.0,-272.0,32.0,206.0,-394.0,-423.0,-262.0,-40.0
-71.0,-22.0,-235.0,-264.0,0.0,169.0,-526.0,-271.0,-324.0,-11.0
-78.0,-82.0,-52.0,-135.0,-18.0,75.0,-562.0,-290.0,-228.0,9.0
-67.0,-182.0,165.0,13.0,-17.0,-40.0,-437.0,-142.0,-205.0,3.0
-63.0,-342.0,319.0,93.0,-3.0,-95.0,-211.0,49.0,-183.0,30.0
-83.0,-431.0,370.0,105.0,13.0,-56.0,17.0,64.0,-288.0,43.0
-113.0,-377.0,297.0,128.0,26.0,118.0,169.0,186.0,-330.0,24.0
-135.0,-235.0,146.0,217.0,32.0,273.0,235.0,140.0,-124.0,17.0
-125.0,-30.0,12.0,266.0,27.0,197.0,282.0,177.0,-68.0,25.0
-76.0,131.0,-72.0,220.0,15.0,-97.0,270.0,175.0,-76.0,18.0
-109.0,210.0,-87.0,217.0,6.0,-460.0,163.0,162.0,-106.0,-34.0
-82.0,287.0,-92.0,290.0,8.0,-555.0,4.0,212.0,-89.0,-39.0
-32.0,334.0,-100.0,361.0,23.0,-504.0,-70.0,194.0,-68.0,-43.0
-58.0,305.0,-137.0,312.0,41.0,-387.0,-52.0,175.0,-100.0,-75.0
-79.0,204.0,-246.0,190.0,52.0,-199.0,-46.0,-90.0,-44.0,-86.0
-99.0,106.0,-357.0,23.0,49.0,-125.0,-28.0,-212.0,-87.0,-88.0
-70.0,71.0,-394.0,-72.0,30.0,-17.0,48.0,-260.0,-61.0,-78.0
-52.0,51.0,-348.0,-76.0,2.0,10.0,196.0,-260.0,25.0,-82.0
-47.0,5.0,-241.0,-71.0,-23.0,-291.0,307.0,-134.0,-102.0,-73.0
-71.0,-81.0,-48.0,-77.0,-34.0,-632.0,347.0,-158.0,-107.0,-65.0
-78.0,-99.0,172.0,-180.0,-25.0,-586.0,297.0,-96.0,-20.0,-78.0
-89.0,14.0,379.0,-211.0,-14.0,-51.0,186.0,-105.0,-62.0,-72.0
-55.0,109.0,493.0,-255.0,-7.0,486.0,41.0,14.0,-103.0,-56.0
-39.0,147.0,443.0,-259.0,-2.0,386.0,-202.0,151.0,-222.0,-66.0
-60.0,209.0,323.0,-88.0,-1.0,-85.0,-342.0,160.0,-309.0,-88.0
-84.0,303.0,118.0,20.0,-7.0,-311.0,-343.0,218.0,-243.0,-73.0
-166.0,329.0,-77.0,-40.0,-18.0,-91.0,-278.0,-12.0,-149.0,-56.0
-133.0,253.0,-142.0,-189.0,-23.0,156.0,-176.0,-77.0,-140.0,-83.0
-120.0,131.0,-135.0,-181.0,-22.0,104.0,-79.0,-79.0,-101.0,-83.0
-121.0,19.0,-68.0,-51.0,-17.0,8.0,9.0,-112.0,-70.0,-36.0
-122.0,28.0,-42.0,64.0,-12.0,-29.0,82.0,-33.0,-51.0,-37.0
-109.0,95.0,-98.0,104.0,-2.0,-4.0,163.0,-201.0,-33.0,-67.0
-58.0,92.0,-191.0,55.0,10.0,55.0,181.0,-275.0,-57.0,-56.0
-78.0,64.0,-351.0,-25.0,23.0,55.0,127.0,-303.0,54.0,-42.0
-93.0,46.0,-494.0,-108.0,33.0,-26.0,48.0,-251.0,36.0,-68.0
-117.0,4.0,-551.0,31.0,38.0,-174.0,20.0,-160.0,74.0,-67.0
-115.0,-86.0,-511.0,208.0,37.0,-323.0,26.0,-225.0,141.0,-22.0
-95.0,-136.0,-382.0,262.0,23.0,-319.0,-7.0,-203.0,71.0,-35.0
-133.0,-100.0,-246.0,247.0,5.0,-177.0,23.0,-232.0,88.0,-49.0
-143.0,-68.0,-94.0,55.0,-14.0,12.0,118.0,-84.0,25.0,-10.0
-112.0,-109.0,57.0,-28.0,-32.0,269.0,195.0,127.0,60.0,26.0
-99.0,-196.0,153.0,-34.0,-43.0,166.0,207.0,321.0,144.0,24.0
-108.0,-198.0,228.0,13.0,-40.0,-373.0,113.0,482.0,161.0,-3.0
-158.0,-113.0,249.0,243.0,-17.0,-788.0,-21.0,323.0,130.0,18.0
-115.0,-74.0,227.0,376.0,16.0,-812.0,-114.0,62.0,119.0,39.0
-101.0,-54.0,165.0,311.0,54.0,-466.0,-158.0,-267.0,104.0,-2.0
-124.0,-1.0,31.0,69.0,78.0,-41.0,-151.0,-439.0,9.0,-19.0
-138.0,50.0,-103.0,-125.0,85.0,195.0,-63.0,-609.0,23.0,1.0
-144.0,75.0,-202.0,-197.0,82.0,190.0,70.0,-644.0,-38.0,-5.0
-102.0,84.0,-258.0,-195.0,61.0,-85.0,129.0,-471.0,-113.0,-15.0
-144.0,119.0,-286.0,-99.0,32.0,-302.0,71.0,-484.0,-58.0,0.0
-181.0,184.0,-305.0,-85.0,1.0,-157.0,4.0,-317.0,1.0,25.0
-242.0,226.0,-317.0,-135.0,-25.0,19.0,-7.0,-240.0,16.0,19.0
-214.0,211.0,-297.0,-253.0,-44.0,14.0,52.0,-184.0,70.0,-2.0
-155.0,198.0,-233.0,-395.0,-56.0,55.0,157.0,-153.0,67.0,32.0
-116.0,195.0,-142.0,-468.0,-68.0,-12.0,162.0,-160.0,-26.0,39.0
-94.0,131.0,-53.0,-404.0,-84.0,-189.0,90.0,77.0,-7.0,-9.0
-100.0,58.0,-18.0,-147.0,-93.0,-255.0,71.0,131.0,3.0,-16.0
-93.0,78.0,-1.0,86.0,-94.0,-315.0,138.0,151.0,24.0,17.0
-142.0,148.0,-24.0,292.0,-89.0,-248.0,211.0,11.0,64.0,-6.0
-137.0,156.0,-66.0,483.0,-82.0,18.0,226.0,-173.0,96.0,-51.0
-161.0,105.0,-101.0,454.0,-70.0,152.0,207.0,-279.0,20.0,-26.0
-139.0,85.0,-122.0,249.0,-48.0,-22.0,161.0,-463.0,-100.0,-14.0
-127.0,121.0,-109.0,62.0,-35.0,-323.0,90.0,-386.0,-100.0,-51.0
-99.0,147.0,-136.0,50.0,-21.0,-474.0,-32.0,-341.0,-59.0,-59.0
-90.0,114.0,-202.0,165.0,-4.0,-317.0,-124.0,-266.0,-1.0,-34.0
-158.0,52.0,-308.0,242.0,9.0,-141.0,-158.0,-245.0,-39.0,-44.0
-150.0,0.0,-429.0,227.0,24.0,-219.0,-222.0,-328.0,-80.0,-89.0
-133.0,-104.0,-489.0,51.0,30.0,-310.0,-224.0,-254.0,-179.0,-88.0
-148.0,-304.0,-481.0,-251.0,36.0,-189.0,-138.0,-264.0,-185.0,-65.0
-181.0,-475.0,-406.0,-468.0,43.0,103.0,-23.0,-157.0,-109.0,-114.0
-132.0,-484.0,-304.0,-494.0,48.0,83.0,70.0,-147.0,-169.0,-155.0
-146.0,-403.0,-184.0,-364.0,54.0,-304.0,126.0,-166.0,-150.0,-119.0
-141.0,-349.0,-41.0,-230.0,58.0,-527.0,164.0,-123.0,-170.0,-91.0
-148.0,-265.0,119.0,-240.0,62.0,-612.0,195.0,-221.0,-166.0,-90.0
-115.0,-122.0,262.0,-325.0,61.0,-555.0,249.0,-103.0,-22.0,-72.0
-56.0,-2.0,308.0,-259.0,56.0,-350.0,282.0,16.0,136.0,-26.0
-86.0,41.0,279.0,25.0,40.0,-252.0,300.0,210.0,167.0,5.0
-56.0,16.0,217.0,235.0,23.0,-179.0,283.0,332.0,88.0,8.0
