sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
155.0,139.0,-104.0,-249.0,,517.0,-63.0,753.0,,
163.0,79.0,-199.0,-202.0,,596.0,-127.0,582.0,,
140.0,-67.0,-196.0,-276.0,,465.0,-13.0,-269.0,,
147.0,-252.0,-201.0,-248.0,,245.0,38.0,-1199.0,,
80.0,-397.0,-198.0,-232.0,,146.0,-173.0,-2006.0,,
64.0,-427.0,-120.0,-231.0,,156.0,-304.0,-1540.0,,
16.0,-322.0,-125.0,-215.0,,240.0,-81.0,-958.0,,
-45.0,-112.0,-41.0,-164.0,,245.0,114.0,-419.0,,
-106.0,60.0,-101.0,-89.0,,346.0,3.0,515.0,,
-146.0,73.0,-78.0,-18.0,,242.0,-233.0,964.0,,
-109.0,-28.0,-116.0,17.0,,171.0,-258.0,1345.0,,
-175.0,-67.0,-137.0,18.0,,389.0,160.0,1328.0,,
-142.0,-8.0,-72.0,15.0,,580.0,607.0,1465.0,,
-172.0,119.0,-83.0,10.0,,484.0,664.0,1151.0,,
-113.0,289.0,-81.0,71.0,,251.0,440.0,223.0,,
-45.0,373.0,-171.0,6.0,,180.0,310.0,-977.0,,
-87.0,361.0,-158.0,-139.0,,204.0,327.0,-3227.0,,
-76.0,366.0,-194.0,-288.0,,242.0,189.0,-4669.0,,
-75.0,388.0,-170.0,-424.0,,181.0,-45.0,-4591.0,,
-50.0,477.0,-132.0,-409.0,,365.0,-210.0,-2727.0,,
-123.0,615.0,-184.0,-423.0,,521.0,-177.0,484.0,,
-73.0,651.0,-146.0,-460.0,,355.0,-73.0,3264.0,,
-32.0,532.0,-110.0,-422.0,,187.0,-104.0,4523.0,,
2.0,282.0,-57.0,-263.0,,164.0,-246.0,3523.0,,
15.0,0.0,-54.0,-121.0,,142.0,-413.0,1546.0,,
13.0,-235.0,-106.0,-60.0,,-16.0,-511.0,-1023.0,,
49.0,-285.0,-101.0,95.0,,-57.0,-529.0,-3159.0,,
-44.0,-205.0,-87.0,216.0,,-71.0,-526.0,-3678.0,,
-42.0,-171.0,-182.0,280.0,,43.0,-520.0,-3067.0,,
-115.0,-276.0,-116.0,366.0,,33.0,-378.0,-1849.0,,
-108.0,-558.0,-128.0,368.0,,-110.0,-268.0,-1358.0,,
-91.0,-835.0,-168.0,311.0,,-92.0,-412.0,-720.0,,
-112.0,-1013.0,-8.0,312.0,,-63.0,-643.0,277.0,,
-101.0,-998.0,-81.0,290.0,,18.0,-597.0,1322.0,,
-148.0,-766.0,-42.0,214.0,,-170.0,-184.0,2400.0,,
-91.0,-444.0,-59.0,121.0,,-308.0,302.0,2156.0,,
-195.0,-56.0,-25.0,23.0,,-194.0,662.0,1249.0,,
-216.0,270.0,7.0,-27.0,,-131.0,632.0,-25.0,,
-231.0,453.0,-71.0,-164.0,,-194.0,290.0,-739.0,,
-257.0,538.0,4.0,-344.0,,-358.0,49.0,-484.0,,
-234.0,512.0,-126.0,-444.0,,-344.0,-34.0,-160.0,,
-252.0,359.0,-59.0,-585.0,,-213.0,-134.0,225.0,,
-186.0,126.0,-207.0,-608.0,,-195.0,-309.0,-53.0,,
-239.0,-52.0,-341.0,-533.0,,-288.0,-374.0,-3.0,,
-172.0,-103.0,-345.0,-519.0,,-126.0,-202.0,334.0,,
-179.0,-75.0,-383.0,-446.0,,56.0,-17.0,469.0,,
-165.0,-39.0,-126.0,-407.0,,64.0,-69.0,1045.0,,
-94.0,9.0,-81.0,-376.0,,-24.0,-241.0,1526.0,,
-99.0,112.0,52.0,-298.0,,-130.0,-434.0,1882.0,,
-39.0,163.0,7.0,-274.0,,7.0,-636.0,1141.0,,
-56.0,135.0,12.0,-233.0,,67.0,-560.0,-587.0,,
13.0,96.0,29.0,-155.0,,20.0,-184.0,-2547.0,,
10.0,95.0,-98.0,-128.0,,-66.0,127.0,-3800.0,,
50.0,174.0,-82.0,-97.0,,-194.0,190.0,-3425.0,,
56.0,262.0,-165.0,-110.0,,-354.0,41.0,-2904.0,,
42.0,317.0,-194.0,-105.0,,-319.0,-204.0,-2030.0,,
86.0,284.0,-232.0,-70.0,,-65.0,-328.0,-829.0,,
26.0,201.0,-242.0,-118.0,,-83.0,-81.0,648.0,,
30.0,148.0,-324.0,-141.0,,-217.0,336.0,2514.0,,
-64.0,117.0,-316.0,-153.0,,-313.0,464.0,3597.0,,
-86.0,103.0,-309.0,-142.0,,-183.0,311.0,3852.0,,
-154.0,101.0,-235.0,-181.0,,-70.0,134.0,2631.0,,
-146.0,126.0,-177.0,-214.0,,-243.0,-67.0,1188.0,,
-96.0,118.0,-166.0,-213.0,,-312.0,-266.0,157.0,,
-174.0,133.0,-84.0,-246.0,,-371.0,-187.0,-927.0,,
-101.0,195.0,-100.0,-321.0,,-465.0,-38.0,-1601.0,,
-146.0,167.0,-55.0,-408.0,,-467.0,-147.0,-2647.0,,
-110.0,67.0,-110.0,-370.0,,-463.0,-479.0,-2620.0,,
-108.0,-20.0,-48.0,-307.0,,-539.0,-811.0,-1230.0,,
-130.0,-99.0,-85.0,-238.0,,-419.0,-911.0,445.0,,
-115.0,-171.0,0.0,-152.0,,-233.0,-1008.0,1640.0,,
-125.0,-172.0,60.0,-43.0,,-394.0,-1053.0,1581.0,,
-78.0,-162.0,24.0,-24.0,,-626.0,-846.0,1446.0,,
-114.0,-121.0,134.0,-27.0,,-613.0,-555.0,1117.0,,
-2.0,-61.0,42.0,42.0,,-381.0,-380.0,670.0,,
32.0,-103.0,62.0,62.0,,-448.0,-350.0,49.0,,
87.0,-115.0,-59.0,26.0,,-751.0,-149.0,-835.0,,
95.0,-79.0,-93.0,-97.0,,-759.0,232.0,-1821.0,,
145.0,4.0,-147.0,-291.0,,-417.0,534.0,-2741.0,,
233.0,152.0,-177.0,-489.0,,-216.0,545.0,-1832.0,,
157.0,121.0,-119.0,-596.0,,-338.0,291.0,-33.0,,
210.0,-70.0,-151.0,-645.0,,-450.0,215.0,1710.0,,
162.0,-232.0,-84.0,-664.0,,-642.0,489.0,2815.0,,
236.0,-305.0,-194.0,-691.0,,-666.0,724.0,2505.0,,
209.0,-340.0,-88.0,-685.0,,-647.0,539.0,1613.0,,
185.0,-394.0,-162.0,-570.0,,-573.0,269.0,391.0,,
217.0,-418.0,-171.0,-421.0,,-369.0,180.0,-303.0,,
180.0,-395.0,-195.0,-332.0,,-202.0,-4.0,-613.0,,
241.0,-279.0,-305.0,-246.0,,-75.0,-400.0,-247.0,,
112.0,-151.0,-165.0,-77.0,,-317.0,-774.0,521.0,,
128.0,-86.0,-238.0,62.0,,-381.0,-744.0,428.0,,
75.0,35.0,-28.0,137.0,,-254.0,-382.0,64.0,,
49.0,156.0,-109.0,123.0,,-338.0,-48.0,-567.0,,
-9.0,236.0,-217.0,59.0,,-502.0,95.0,-639.0,,
-76.0,354.0,-202.0,-17.0,,-498.0,117.0,-33.0,,
-38.0,468.0,-243.0,-84.0,,-492.0,63.0,848.0,,
-128.0,483.0,-147.0,-101.0,,-588.0,57.0,1367.0,,
-115.0,395.0,-150.0,-92.0,,-523.0,335.0,757.0,,
-226.0,295.0,18.0,-90.0,,-668.0,644.0,535.0,,
-213.0,204.0,-105.0,-93.0,,-728.0,494.0,-197.0,,
-281.0,173.0,-134.0,-97.0,,-632.0,-84.0,-1119.0,,
-344.0,215.0,-214.0,-143.0,,-502.0,-497.0,-894.0,,
-345.0,245.0,-265.0,-166.0,,-461.0,-413.0,-764.0,,
-416.0,283.0,-296.0,-114.0,,-711.0,-111.0,-707.0,,
-370.0,298.0,-515.0,-59.0,,-809.0,-36.0,-1132.0,,
-394.0,235.0,-376.0,-45.0,,-805.0,-352.0,-1237.0,,
-315.0,134.0,-498.0,-20.0,,-856.0,-726.0,-748.0,,
-286.0,20.0,-407.0,-34.0,,-890.0,-721.0,-349.0,,
-182.0,-127.0,-424.0,-37.0,,-784.0,-343.0,528.0,,
-159.0,-250.0,-607.0,-88.0,,-639.0,27.0,1452.0,,
-145.0,-305.0,-585.0,-183.0,,-553.0,135.0,2684.0,,
-137.0,-358.0,-636.0,-206.0,,-545.0,-13.0,2943.0,,
-180.0,-460.0,-342.0,-206.0,,-560.0,-289.0,2062.0,,
-106.0,-602.0,-339.0,-155.0,,-561.0,-395.0,1365.0,,
-100.0,-706.0,-123.0,-161.0,,-587.0,-244.0,657.0,,
-19.0,-718.0,3.0,-150.0,,-505.0,26.0,44.0,,
4.0,-621.0,-141.0,-78.0,,-373.0,420.0,-1261.0,,
30.0,-452.0,-26.0,-55.0,,-369.0,610.0,-2365.0,,
-11.0,-310.0,-144.0,-13.0,,-509.0,338.0,-2913.0,,
-38.0,-213.0,-57.0,31.0,,-519.0,-113.0,-2893.0,,
-5.0,-136.0,-56.0,46.0,,-389.0,-222.0,-1350.0,,
-7.0,-52.0,57.0,-2.0,,-352.0,113.0,920.0,,
-16.0,53.0,105.0,-62.0,,-527.0,292.0,3362.0,,
9.0,184.0,143.0,-109.0,,-577.0,27.0,4388.0,,
2.0,382.0,228.0,-173.0,,-434.0,-389.0,3700.0,,
-53.0,555.0,99.0,-171.0,,-260.0,-542.0,2052.0,,
-61.0,628.0,235.0,-195.0,,-161.0,-229.0,16.0,,
-109.0,603.0,83.0,-206.0,,-303.0,229.0,-1653.0,,
-37.0,459.0,80.0,-192.0,,-418.0,458.0,-3495.0,,
-103.0,311.0,57.0,-213.0,,-501.0,314.0,-3717.0,,
-106.0,213.0,-9.0,-229.0,,-502.0,-184.0,-1965.0,,
-75.0,133.0,-31.0,-285.0,,-482.0,-560.0,-279.0,,
0.0,96.0,-134.0,-208.0,,-558.0,-506.0,655.0,,
0.0,63.0,-103.0,-109.0,,-630.0,-116.0,838.0,,
-70.0,-28.0,-220.0,-82.0,,-450.0,398.0,1086.0,,
22.0,-139.0,-135.0,-30.0,,-127.0,719.0,820.0,,
-73.0,-204.0,-169.0,-47.0,,-217.0,645.0,221.0,,
-40.0,-139.0,-38.0,-131.0,,-594.0,158.0,18.0,,
-104.0,59.0,72.0,-211.0,,-761.0,-196.0,49.0,,
-44.0,260.0,34.0,-250.0,,-684.0,-135.0,60.0,,
-7.0,367.0,68.0,-228.0,,-569.0,115.0,-495.0,,
29.0,361.0,-64.0,-148.0,,-384.0,236.0,-247.0,,
64.0,299.0,-73.0,-158.0,,-375.0,64.0,134.0,,
-62.0,228.0,-195.0,-205.0,,-424.0,-90.0,-147.0,,
28.0,152.0,-269.0,-223.0,,-432.0,-189.0,-480.0,,
-91.0,31.0,-315.0,-229.0,,-386.0,-230.0,-1141.0,,
-46.0,-122.0,-274.0,-217.0,,-265.0,-104.0,-870.0,,
-62.0,-273.0,-149.0,-193.0,,-250.0,10.0,-138.0,,
0.0,-386.0,-108.0,-112.0,,-162.0,-127.0,617.0,,
-4.0,-412.0,-69.0,-100.0,,-179.0,-292.0,855.0,,
-56.0,-429.0,-153.0,-160.0,,-196.0,-224.0,319.0,,
2.0,-451.0,-255.0,-242.0,,-80.0,105.0,286.0,,
-122.0,-459.0,-289.0,-266.0,,31.0,571.0,133.0,,
8.0,-434.0,-328.0,-210.0,,20.0,778.0,641.0,,
-34.0,-361.0,-357.0,-179.0,,-55.0,671.0,1234.0,,
51.0,-326.0,-248.0,-152.0,,-73.0,471.0,774.0,,
-2.0,-324.0,-241.0,-79.0,,-147.0,247.0,-48.0,,
-28.0,-282.0,-243.0,3.0,,-305.0,-9.0,-929.0,,
-26.0,-160.0,-259.0,34.0,,-262.0,-81.0,-1188.0,,
-137.0,34.0,-330.0,103.0,,-66.0,90.0,-1313.0,,
-54.0,233.0,-246.0,163.0,,-79.0,306.0,-984.0,,
-151.0,350.0,-171.0,162.0,,-116.0,205.0,-432.0,,
-89.0,355.0,-100.0,200.0,,-214.0,-224.0,42.0,,
-172.0,337.0,-114.0,228.0,,-141.0,-636.0,787.0,,
-137.0,350.0,-209.0,199.0,,29.0,-847.0,1112.0,,
-203.0,351.0,-266.0,166.0,,-50.0,-593.0,1513.0,,
-218.0,297.0,-352.0,132.0,,-337.0,-225.0,1295.0,,
-162.0,202.0,-402.0,93.0,,-442.0,-164.0,897.0,,
-230.0,104.0,-381.0,110.0,,-129.0,-354.0,639.0,,
-140.0,50.0,-339.0,110.0,,-57.0,-465.0,-399.0,,
-237.0,70.0,-272.0,102.0,,-141.0,-390.0,-1236.0,,
-156.0,67.0,-238.0,112.0,,-136.0,-369.0,-1402.0,,
-223.0,12.0,-197.0,122.0,,-87.0,-259.0,-64.0,,
-127.0,-37.0,-137.0,134.0,,-189.0,-88.0,1306.0,,
-101.0,-132.0,-161.0,100.0,,-266.0,2.0,1666.0,,
-130.0,-229.0,-151.0,79.0,,-133.0,-73.0,1548.0,,
-21.0,-309.0,-84.0,101.0,,-161.0,-169.0,338.0,,
-62.0,-364.0,-157.0,83.0,,-203.0,-85.0,-946.0,,
21.0,-298.0,-125.0,17.0,,-108.0,99.0,-2313.0,,
-37.0,-233.0,-144.0,-5.0,,33.0,308.0,-2442.0,,
112.0,-243.0,-240.0,-72.0,,96.0,344.0,-1208.0,,
114.0,-248.0,-215.0,-146.0,,206.0,141.0,-665.0,,
164.0,-208.0,-386.0,-169.0,,160.0,-216.0,-404.0,,
212.0,-136.0,-317.0,-104.0,,-91.0,-375.0,-164.0,,
172.0,-59.0,-231.0,47.0,,-286.0,-243.0,421.0,,
274.0,6.0,-226.0,119.0,,-142.0,-110.0,796.0,,
254.0,63.0,-131.0,242.0,,146.0,-121.0,1010.0,,
350.0,154.0,-181.0,303.0,,112.0,-344.0,1112.0,,
294.0,220.0,-174.0,332.0,,54.0,-545.0,637.0,,
340.0,176.0,-198.0,359.0,,-10.0,-687.0,179.0,,
337.0,86.0,-69.0,291.0,,-10.0,-666.0,-851.0,,
367.0,28.0,-44.0,200.0,,-161.0,-445.0,-1164.0,,
376.0,-22.0,12.0,40.0,,-317.0,-386.0,-371.0,,
301.0,-27.0,141.0,-60.0,,-402.0,-469.0,382.0,,
290.0,30.0,105.0,-221.0,,-383.0,-493.0,970.0,,
199.0,86.0,148.0,-318.0,,-79.0,-301.0,750.0,,
282.0,114.0,24.0,-308.0,,-73.0,61.0,576.0,,
223.0,95.0,-10.0,-335.0,,-68.0,283.0,109.0,,
212.0,63.0,31.0,-285.0,,-204.0,251.0,-473.0,,
145.0,54.0,63.0,-249.0,,-100.0,314.0,46.0,,
120.0,56.0,143.0,-146.0,,94.0,594.0,755.0,,
127.0,52.0,180.0,24.0,,-143.0,678.0,864.0,,
38.0,-2.0,176.0,199.0,,-196.0,372.0,64.0,,
40.0,-47.0,52.0,381.0,,-181.0,-50.0,36.0,,
-3.0,-25.0,9.0,474.0,,-12.0,-190.0,824.0,,
28.0,-1.0,-6.0,519.0,,-71.0,-71.0,934.0,,
-29.0,41.0,-93.0,553.0,,-114.0,-98.0,282.0,,
9.0,125.0,-139.0,443.0,,-14.0,-460.0,-722.0,,
38.0,222.0,-192.0,276.0,,77.0,-813.0,-685.0,,
26.0,269.0,-252.0,145.0,,285.0,-796.0,-412.0,,
48.0,185.0,-227.0,48.0,,156.0,-629.0,-16.0,,
23.0,1.0,-216.0,-69.0,,110.0,-448.0,727.0,,
-2.0,-136.0,-215.0,-207.0,,169.0,-260.0,1457.0,,
10.0,-178.0,-231.0,-227.0,,179.0,-43.0,2121.0,,
55.0,-202.0,-150.0,-277.0,,151.0,213.0,1515.0,,
-33.0,-192.0,-91.0,-318.0,,171.0,207.0,685.0,,
-31.0,-196.0,23.0,-291.0,,135.0,59.0,-454.0,,
-60.0,-230.0,88.0,-162.0,,64.0,53.0,-1452.0,,
-80.0,-249.0,-31.0,-70.0,,225.0,227.0,-1339.0,,
-130.0,-290.0,86.0,-33.0,,250.0,490.0,-1056.0,,
-73.0,-321.0,-76.0,96.0,,154.0,618.0,-208.0,,
-11.0,-348.0,44.0,179.0,,-58.0,439.0,33.0,,
-26.0,-341.0,101.0,257.0,,-8.0,82.0,20.0,,
107.0,-258.0,0.0,235.0,,154.0,-112.0,519.0,,
53.0,-166.0,110.0,194.0,,127.0,-225.0,683.0,,
34.0,-131.0,-106.0,169.0,,198.0,-306.0,713.0,,
-7.0,-150.0,54.0,155.0,,254.0,-288.0,655.0,,
31.0,-172.0,-46.0,172.0,,294.0,-193.0,1441.0,,
5.0,-156.0,97.0,171.0,,275.0,-87.0,2244.0,,
-39.0,-69.0,12.0,217.0,,383.0,-119.0,1921.0,,
30.0,133.0,-96.0,190.0,,276.0,-282.0,635.0,,
-67.0,363.0,-13.0,184.0,,33.0,-396.0,-674.0,,
-13.0,534.0,-335.0,216.0,,96.0,-339.0,-578.0,,
-22.0,678.0,-18.0,258.0,,204.0,-194.0,-72.0,,
12.0,704.0,-256.0,318.0,,197.0,-57.0,857.0,,
-29.0,585.0,-224.0,330.0,,136.0,57.0,1723.0,,
-32.0,405.0,-254.0,342.0,,271.0,155.0,1747.0,,
35.0,252.0,-327.0,311.0,,233.0,93.0,1261.0,,
-33.0,174.0,-172.0,278.0,,196.0,-22.0,-184.0,,
71.0,109.0,-304.0,221.0,,232.0,-62.0,-1291.0,,
20.0,33.0,-118.0,147.0,,152.0,-79.0,-2058.0,,
38.0,-104.0,-300.0,110.0,,121.0,-67.0,-2645.0,,
34.0,-252.0,-102.0,88.0,,-9.0,-221.0,-2385.0,,
28.0,-349.0,-237.0,67.0,,16.0,-383.0,-1156.0,,
54.0,-347.0,-203.0,-13.0,,67.0,-336.0,896.0,,
13.0,-263.0,-178.0,-45.0,,127.0,-263.0,1975.0,,
92.0,-220.0,-347.0,-28.0,,159.0,-405.0,2141.0,,
-3.0,-149.0,-240.0,-26.0,,275.0,-651.0,1186.0,,
54.0,-58.0,-398.0,-46.0,,482.0,-747.0,-692.0,,
106.0,-34.0,-161.0,-62.0,,528.0,-631.0,-1792.0,,
138.0,-55.0,-270.0,-44.0,,520.0,-285.0,-2172.0,,
107.0,-67.0,-106.0,55.0,,313.0,-74.0,-1175.0,,
33.0,-51.0,-163.0,134.0,,260.0,-203.0,848.0,,
128.0,-22.0,-119.0,100.0,,188.0,-288.0,2923.0,,
55.0,28.0,-57.0,176.0,,93.0,17.0,3974.0,,
98.0,27.0,-280.0,246.0,,142.0,541.0,3702.0,,
79.0,-10.0,-48.0,252.0,,239.0,888.0,2952.0,,
121.0,-9.0,-235.0,280.0,,283.0,933.0,1241.0,,
159.0,-33.0,-71.0,239.0,,85.0,710.0,-186.0,,
141.0,-47.0,-187.0,196.0,,114.0,383.0,-1225.0,,
170.0,-17.0,-209.0,131.0,,176.0,105.0,-2086.0,,
86.0,9.0,-236.0,105.0,,262.0,14.0,-2023.0,,
165.0,70.0,-409.0,120.0,,234.0,183.0,-1570.0,,
42.0,128.0,-283.0,103.0,,86.0,269.0,-434.0,,
-17.0,126.0,-294.0,97.0,,93.0,21.0,565.0,,
-43.0,112.0,-23.0,51.0,,107.0,-421.0,1664.0,,
-96.0,143.0,-52.0,17.0,,260.0,-758.0,2387.0,,
-129.0,119.0,159.0,-19.0,,80.0,-677.0,1914.0,,
-255.0,-2.0,94.0,-13.0,,-60.0,-298.0,1472.0,,
-149.0,-133.0,21.0,54.0,,-47.0,102.0,805.0,,
-229.0,-282.0,15.0,14.0,,-173.0,244.0,487.0,,
-250.0,-356.0,-132.0,-26.0,,-64.0,-32.0,-341.0,,
-308.0,-391.0,-34.0,-3.0,,162.0,-400.0,-1927.0,,
-354.0,-449.0,-167.0,8.0,,275.0,-416.0,-2743.0,,
-256.0,-448.0,20.0,54.0,,31.0,-20.0,-2758.0,,
-357.0,-413.0,-76.0,170.0,,6.0,384.0,-1760.0,,
-352.0,-299.0,14.0,268.0,,293.0,589.0,-995.0,,
-457.0,-82.0,14.0,256.0,,412.0,566.0,-469.0,,
-440.0,131.0,-58.0,227.0,,360.0,331.0,201.0,,
-436.0,275.0,45.0,200.0,,276.0,43.0,1103.0,,
-464.0,343.0,-135.0,171.0,,362.0,-134.0,2305.0,,
-376.0,356.0,50.0,169.0,,431.0,-93.0,2435.0,,
-319.0,364.0,-131.0,122.0,,509.0,3.0,1819.0,,
-157.0,382.0,-104.0,51.0,,400.0,-35.0,218.0,,
-184.0,376.0,-86.0,6.0,,242.0,-215.0,-1378.0,,
-114.0,328.0,-158.0,-74.0,,212.0,-372.0,-2089.0,,
-87.0,248.0,26.0,-164.0,,142.0,-342.0,-2496.0,,
-67.0,176.0,-146.0,-219.0,,190.0,-56.0,-2152.0,,
-16.0,104.0,-33.0,-204.0,,190.0,308.0,-2117.0,,
28.0,29.0,-175.0,-62.0,,252.0,498.0,-1587.0,,
133.0,-15.0,-195.0,79.0,,406.0,377.0,-349.0,,
91.0,4.0,-158.0,200.0,,479.0,88.0,894.0,,
179.0,116.0,-252.0,313.0,,521.0,-7.0,2265.0,,
130.0,267.0,-61.0,378.0,,621.0,179.0,2682.0,,
175.0,386.0,-211.0,486.0,,670.0,549.0,2875.0,,
161.0,382.0,-177.0,604.0,,529.0,791.0,2629.0,,
127.0,252.0,-349.0,607.0,,557.0,776.0,1930.0,,
200.0,79.0,-373.0,484.0,,619.0,658.0,1215.0,,
147.0,-85.0,-347.0,285.0,,555.0,507.0,408.0,,
311.0,-146.0,-380.0,173.0,,509.0,425.0,99.0,,
243.0,-77.0,-191.0,169.0,,369.0,451.0,-511.0,,
206.0,33.0,-323.0,83.0,,229.0,546.0,-465.0,,
226.0,105.0,-161.0,15.0,,287.0,492.0,-168.0,,
209.0,172.0,-254.0,-13.0,,419.0,292.0,-519.0,,
262.0,209.0,-209.0,-107.0,,347.0,119.0,-1180.0,,
207.0,169.0,-211.0,-181.0,,325.0,12.0,-2444.0,,
286.0,105.0,-251.0,-152.0,,261.0,100.0,-2198.0,,
229.0,-2.0,-171.0,-121.0,,153.0,211.0,-1117.0,,
212.0,-88.0,-283.0,-160.0,,182.0,224.0,-1014.0,,
154.0,-83.0,-138.0,-163.0,,199.0,63.0,-1622.0,,
87.0,-23.0,-340.0,-99.0,,200.0,-250.0,-1552.0,,
62.0,52.0,-277.0,-25.0,,76.0,-410.0,-127.0,,
-7.0,96.0,-362.0,73.0,,37.0,-330.0,1130.0,,
36.0,150.0,-310.0,269.0,,81.0,18.0,3202.0,,
-41.0,173.0,-202.0,404.0,,154.0,353.0,4787.0,,
-29.0,119.0,-327.0,469.0,,254.0,395.0,4310.0,,
-133.0,42.0,-223.0,433.0,,411.0,294.0,2581.0,,
-141.0,-88.0,-449.0,286.0,,483.0,196.0,-325.0,,
-133.0,-221.0,-355.0,246.0,,368.0,238.0,-2387.0,,
-188.0,-209.0,-406.0,274.0,,333.0,497.0,-3142.0,,
-183.0,-81.0,-367.0,262.0,,448.0,820.0,-2904.0,,
-277.0,13.0,-275.0,162.0,,684.0,881.0,-2681.0,,
-100.0,-7.0,-305.0,126.0,,696.0,593.0,-2814.0,,
-125.0,-142.0,-163.0,158.0,,646.0,275.0,-2230.0,,
-95.0,-310.0,-222.0,121.0,,492.0,210.0,-1420.0,,
-77.0,-493.0,-163.0,93.0,,541.0,299.0,654.0,,
-21.0,-651.0,-351.0,30.0,,877.0,374.0,2679.0,,
41.0,-652.0,-432.0,-94.0,,882.0,387.0,3239.0,,
-22.0,-564.0,-402.0,-117.0,,692.0,272.0,2823.0,,
93.0,-527.0,-350.0,-28.0,,482.0,73.0,1472.0,,
21.0,-535.0,-141.0,59.0,,445.0,-33.0,1117.0,,
139.0,-483.0,-142.0,238.0,,365.0,95.0,1455.0,,
64.0,-379.0,-61.0,384.0,,526.0,306.0,1415.0,,
85.0,-267.0,-91.0,379.0,,707.0,324.0,480.0,,
98.0,-101.0,-78.0,368.0,,542.0,351.0,-1010.0,,
86.0,81.0,-6.0,400.0,,388.0,487.0,-2239.0,,
226.0,183.0,17.0,416.0,,281.0,544.0,-3571.0,,
49.0,203.0,70.0,414.0,,320.0,666.0,-3094.0,,
93.0,190.0,-10.0,379.0,,172.0,768.0,-1084.0,,
39.0,162.0,49.0,233.0,,58.0,638.0,777.0,,
75.0,161.0,-18.0,152.0,,126.0,385.0,2224.0,,
13.0,178.0,-74.0,52.0,,248.0,279.0,3157.0,,
21.0,194.0,-98.0,-59.0,,266.0,428.0,3979.0,,
5.0,179.0,-189.0,-102.0,,110.0,620.0,3641.0,,
-86.0,110.0,-138.0,-215.0,,104.0,696.0,2165.0,,
31.0,89.0,-95.0,-276.0,,174.0,562.0,-665.0,,
-163.0,149.0,26.0,-273.0,,255.0,339.0,-3512.0,,
-49.0,266.0,93.0,-190.0,,112.0,182.0,-3848.0,,
-69.0,420.0,149.0,-72.0,,50.0,46.0,-2802.0,,
-71.0,498.0,108.0,51.0,,133.0,15.0,-591.0,,
3.0,421.0,26.0,107.0,,150.0,80.0,2010.0,,
-23.0,278.0,-72.0,104.0,,178.0,117.0,3436.0,,
70.0,137.0,-132.0,159.0,,107.0,54.0,3190.0,,
7.0,76.0,-160.0,250.0,,112.0,-68.0,1951.0,,
42.0,71.0,-204.0,280.0,,260.0,54.0,1328.0,,
-11.0,42.0,-160.0,260.0,,443.0,371.0,282.0,,
47.0,125.0,-277.0,265.0,,391.0,643.0,-1206.0,,
-23.0,291.0,-225.0,280.0,,332.0,824.0,-2716.0,,
-22.0,454.0,-235.0,369.0,,359.0,773.0,-3813.0,,
27.0,530.0,-226.0,356.0,,367.0,593.0,-3737.0,,
-70.0,446.0,-217.0,303.0,,364.0,405.0,-3359.0,,
-35.0,315.0,-303.0,257.0,,277.0,316.0,-2002.0,,
-152.0,163.0,-269.0,129.0,,386.0,419.0,-295.0,,
-56.0,61.0,-301.0,-6.0,,523.0,543.0,986.0,,
-42.0,-19.0,-222.0,-140.0,,563.0,496.0,2019.0,,
-43.0,-139.0,-238.0,-169.0,,439.0,249.0,2642.0,,
-76.0,-238.0,-239.0,-202.0,,239.0,-23.0,2762.0,,
-150.0,-363.0,-332.0,-241.0,,132.0,-183.0,1788.0,,
-46.0,-485.0,-374.0,-198.0,,-1.0,-134.0,907.0,,
-101.0,-576.0,-360.0,-197.0,,-80.0,7.0,258.0,,
-124.0,-598.0,-299.0,-173.0,,-76.0,93.0,105.0,,
-181.0,-557.0,-203.0,-162.0,,133.0,123.0,432.0,,
-64.0,-484.0,-307.0,-123.0,,299.0,124.0,286.0,,
-50.0,-374.0,-299.0,-101.0,,329.0,296.0,184.0,,
-108.0,-257.0,-435.0,-160.0,,371.0,515.0,-1193.0,,
-53.0,-131.0,-444.0,-133.0,,375.0,554.0,-2730.0,,
-45.0,-82.0,-433.0,-179.0,,482.0,503.0,-2161.0,,
73.0,-79.0,-385.0,-188.0,,404.0,510.0,133.0,,
-7.0,-114.0,-368.0,-189.0,,187.0,591.0,2884.0,,
25.0,-202.0,-377.0,-290.0,,60.0,574.0,3909.0,,
58.0,-233.0,-320.0,-256.0,,52.0,395.0,3128.0,,
115.0,-137.0,-384.0,-193.0,,127.0,112.0,1136.0,,
149.0,69.0,-248.0,-222.0,,10.0,-15.0,-958.0,,
21.0,220.0,-333.0,-133.0,,-32.0,115.0,-2080.0,,
92.0,278.0,-174.0,27.0,,-15.0,208.0,-1736.0,,
125.0,265.0,-175.0,66.0,,-93.0,190.0,-332.0,,
161.0,175.0,-136.0,88.0,,-12.0,96.0,-404.0,,
-13.0,93.0,10.0,93.0,,238.0,35.0,-883.0,,
-7.0,37.0,-131.0,-24.0,,256.0,-56.0,-574.0,,
111.0,-14.0,-7.0,-120.0,,66.0,-266.0,443.0,,
58.0,-5.0,-198.0,-114.0,,-87.0,-304.0,1770.0,,
59.0,115.0,-43.0,-182.0,,-169.0,-232.0,1356.0,,
-2.0,232.0,-17.0,-203.0,,54.0,-229.0,522.0,,
85.0,298.0,33.0,-155.0,,101.0,-375.0,-72.0,,
